id,Name,Description,Description_EN,Level,BeginnerTime,BeginnerCount,TargetMuscle,TargetMuscle_EN,MET,Part,Equipment,BasicCount,IntermediateCount,AdvancedCount,CaloriesPerRep,UpperCalibration,TargetDevice,LowerCalibration,exCategory,Multiply,Side,Type,AnimationFile,ClipSource,ImageFile
939,고관절 스트레칭(L),"고관절 스트레칭은 고관절 주변의 근육을 이완시키고 유연성을 향상시키는 데 도움이 됩니다. 이 운동은 특히 앉아 있는 시간이 많은 사람들에게 유익하며, 고관절의 움직임 범위를 넓힐 수 있습니다.","Hip stretching helps to relax the muscles around the hip joint and improve flexibility. This exercise is particularly beneficial for people who spend a lot of time sitting, as it can increase the range of motion in the hips.",Easy,30,5,"[""대둔근"", ""고관절굴근"", ""내전근""]","[""Glutes"", ""Hip Flexors"", ""Inner Thigh""]",2.5,"[""하체"", ""힙""]",1,10,15,20,0.15,,,,4,1,1,하체,,https://youtu.be/QbTkjNIgEEs,
940,고관절 스트레칭(R),"고관절 스트레칭은 고관절 주변의 근육을 이완시키고 유연성을 증진시키는 데 도움이 됩니다. 이 운동은 특히 앉아 있는 시간이 많은 사람들에게 유익하며, 고관절의 움직임 범위를 개선할 수 있습니다.",Hip stretching helps to relax the muscles around the hip joint and improve flexibility. This exercise is particularly beneficial for people who spend a lot of time sitting and can enhance the range of motion in the hips.,Easy,30,1,"[""대둔근"", ""고관절굴근"", ""내전근""]","[""Glutes"", ""Hip Flexors"", ""Inner Thigh""]",2,"[""하체"", ""힙""]",1,3,5,8,0.12,,,,4,1,0,하체,,https://youtu.be/QbTkjNIgEEs,
1001,고블릿 스쿼트,고블릿 스쿼트는 덤벨이나 케틀벨을 가슴 앞에서 잡고 수행하는 스쿼트 변형입니다. 이 운동은 하체의 근력과 안정성을 향상시키는 데 도움이 됩니다.,The goblet squat is a variation of the squat performed with a dumbbell or kettlebell held in front of the chest. This exercise helps improve lower body strength and stability.,Normal,60,12,"[""대퇴사두근"", ""대둔근"", ""척추기립근""]","[""Quads"", ""Glutes"", ""Lower Back""]",6,"[""하체"", ""힙""]",2,15,20,25,0.37,,"[3,4]",,1,1,0,하체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1002,덤벨 드래그 컬,"덤벨 드래그 컬은 팔뚝의 이두근을 집중적으로 자극하는 운동입니다. 덤벨을 들고 팔을 완전히 펴서 시작한 후, 덤벨을 천천히 귀 쪽으로 당기면서 팔꿈치를 몸통 쪽으로 밀착시킵니다. 이동 경로가 몸통에 가깝게 유지되도록 주의하면서 수행합니다.","Dumbbell drag curl primarily targets the biceps. Start with arms fully extended holding dumbbells, then slowly curl the weights towards your ears while keeping your elbows tight to your torso. Ensure the path of the dumbbells remains close to your body throughout the movement.",Normal,60,8,"[""이두근"", ""전완근"", ""삼각근""]","[""Biceps"", ""Forearms"", ""Shoulders""]",4,"[""팔""]",2,10,12,15,0.25,,"[1,2]",,1,1,0,상체,,https://youtu.be/PuBqXDrD8nI,
1003,덤벨 드래그 컬(앉은버전),덤벨 드래그 컬은 앉은 자세에서 덤벨을 잡고 팔을 굽혔다 펴는 동작을 반복하는 운동입니다. 이 운동은 팔의 이두근을 집중적으로 자극하여 근력과 근육의 볼륨을 증가시키는 데 효과적입니다.,"The seated dumbbell drag curl involves holding dumbbells and performing repetitive bending and extending of the arms. This exercise primarily targets the biceps, effectively enhancing strength and muscle volume.",Normal,60,12,"[""이두근"", ""전완근"", ""삼각근""]","[""Biceps"", ""Forearms"", ""Shoulders""]",4,"[""팔""]",2,15,20,25,0.25,,"[1,2]",,1,1,0,상체,,https://youtu.be/PuBqXDrD8nI,
1004,덤벨 런지,덤벨 런지는 하체의 근력과 균형을 향상시키는 운동입니다. 한 손에 덤벨을 들고 한 발을 앞으로 내디디며 무릎이 바닥에 닿을 뻔하는 위치까지 내려갑니다. 이후 반대쪽 다리로 반복합니다.,"Dumbbell lunges enhance lower body strength and balance. Holding a dumbbell in one hand, step forward with one leg and lower until the knee almost touches the ground, then repeat with the opposite leg.",Normal,60,10,"[""대퇴사두근"", ""대둔근"", ""대퇴이두근""]","[""Quads"", ""Glutes"", ""Hamstrings""]",6,"[""하체"", ""힙""]",2,12,15,20,0.37,,"[3,4]",,1,1,0,하체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1005,덤벨 바이셉 컬,"덤벨 바이셉 컬은 팔의 앞부분에 위치한 이두근을 주로 강화하는 운동입니다. 덤벨을 손에 쥐고 팔을 구부려 덤벨을 어깨 방향으로 당기면서 이두근을 수축시키고, 다시 천천히 내려서 이두근을 늘립니다.","Dumbbell bicep curls primarily strengthen the biceps located at the front of the arm. Hold a dumbbell in each hand and curl the weights towards the shoulders, contracting the biceps, then slowly lower them back down to stretch the muscles.",Normal,60,12,"[""이두근"", ""전완근"", ""삼각근""]","[""Biceps"", ""Forearms"", ""Shoulders""]",4,"[""팔""]",2,12,15,20,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1006,덤벨 백 런지,덤벨 백 런지는 한 발을 뒤로 크게 내디디면서 덤벨을 들고 수행하는 운동입니다. 이 운동은 하체의 근력과 균형을 향상시키는 데 도움이 됩니다.,Dumbbell back lunges involve stepping one leg back while holding dumbbells. This exercise helps improve lower body strength and balance.,Normal,60,10,"[""대퇴사두근"", ""대둔근"", ""대퇴이두근""]","[""Quads"", ""Glutes"", ""Hamstrings""]",6,"[""하체""]",2,12,15,20,0.37,,"[3,4]",,1,1,0,하체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1007,덤벨 숄더 프레스,"덤벨 숄더 프레스는 어깨 근육을 강화하는 운동으로, 덤벨을 양손에 들고 어깨 높이에서 시작하여 머리 위로 들어올리는 동작을 반복합니다. 이 운동은 어깨의 안정성과 힘을 증가시키는 데 도움이 됩니다.","Dumbbell Shoulder Press is an exercise that strengthens the shoulder muscles, involving lifting dumbbells from shoulder height to above the head repeatedly. This exercise helps increase shoulder stability and strength.",Normal,30,8,"[""삼각근"", ""전방 삼각근"", ""상완 삼두근""]","[""Shoulders"", ""Front Delts"", ""Triceps""]",4,"[""어깨""]",2,10,12,15,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1008,덤벨 숄더 프레스(앉은버전),"덤벨 숄더 프레스는 어깨 근육을 강화하는 운동으로, 앉은 자세에서 덤벨을 양손에 들고 어깨 높이에서 시작하여 머리 위로 들어올리는 동작을 반복합니다. 이 운동은 어깨의 안정성과 힘을 증가시키는 데 효과적입니다.","The Dumbbell Shoulder Press is an exercise aimed at strengthening the shoulder muscles. Starting in a seated position with dumbbells in each hand at shoulder height, the movement involves pressing the weights overhead. This exercise effectively enhances shoulder stability and strength.",Normal,60,12,"[""전방 삼각근"", ""삼각근"", ""상완 삼두근""]","[""Front Delts"", ""Shoulders"", ""Triceps""]",4,"[""어깨""]",2,15,20,25,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1009,덤벨 쓰러스트,"덤벨 쓰러스트는 스쿼트와 오버헤드 프레스를 결합한 복합 운동으로, 전신의 근력과 폭발력을 향상시키는 데 효과적입니다. 덤벨을 어깨 높이에서 잡고 스쿼트 자세에서 시작하여 일어서면서 덤벨을 머리 위로 들어올립니다.","The dumbbell thruster is a compound exercise combining a squat with an overhead press, effective for improving overall strength and explosive power. Start with dumbbells at shoulder height, squat down, and as you stand up, press the dumbbells overhead.",Hard,30,8,"[""대퇴사두근"", ""대둔근"", ""삼각근""]","[""Quads"", ""Glutes"", ""Shoulders""]",8,"[""하체"", ""어깨"", ""코어""]",2,12,15,20,0.49,,"[3,4]",,1,1,0,둘다,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1010,덤벨 와이드 스쿼트,덤벨 와이드 스쿼트는 다리를 넓게 벌리고 덤벨을 들고 수행하는 스쿼트 운동입니다. 이 운동은 하체의 힘과 균형을 향상시키는 데 도움이 됩니다.,The Dumbbell Wide Squat involves performing a squat with a wide stance while holding dumbbells. This exercise helps improve lower body strength and balance.,Normal,60,12,"[""대둔근"", ""대퇴사두근"", ""대퇴이두근""]","[""Glutes"", ""Quads"", ""Hamstrings""]",6,"[""하체"", ""힙""]",2,15,20,25,0.37,,"[3,4]",,1,1,0,하체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1011,덤벨 조트맨 컬,"덤벨 조트맨 컬은 이두근을 주로 자극하는 운동으로, 덤벨을 사용하여 팔을 굽히고 펴는 동작을 반복합니다. 이 운동은 팔의 근력과 근육의 정의를 개선하는 데 효과적입니다.",The Zottman Curl primarily targets the biceps by curling and then rotating the dumbbells as you lower them. This exercise effectively enhances arm strength and muscle definition.,Normal,60,12,"[""이두근"", ""전완근"", ""삼두근""]","[""Biceps"", ""Forearms"", ""Triceps""]",6,"[""팔""]",2,15,20,25,0.37,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1012,덤벨 킥백,덤벨 킥백은 주로 상완 삼두근을 강화하는 운동입니다. 이 운동은 팔꿈치를 고정시킨 채로 덤벨을 몸 뒤로 밀어내면서 팔을 펴는 동작을 반복합니다. 팔의 뒤쪽 근육에 집중적으로 자극을 줍니다.,"Dumbbell kickbacks primarily target the triceps brachii. The exercise involves keeping the elbow fixed and pushing the dumbbell back to extend the arm, focusing intensely on the back of the arms.",Normal,30,12,"[""상완 삼두근"", ""삼각근"", ""척추기립근""]","[""Triceps"", ""Shoulders"", ""Lower Back""]",6,"[""팔""]",2,15,20,25,0.37,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1013,덤벨 트라이셉스 익스텐션,"덤벨 트라이셉스 익스텐션은 상완 삼두근을 집중적으로 강화하는 운동입니다. 덤벨을 머리 위로 들어올린 후, 팔꿈치를 고정시킨 채로 덤벨을 머리 뒤로 내리면서 팔을 펴는 동작을 반복합니다.","Dumbbell Triceps Extension is a focused exercise for strengthening the triceps. You lift the dumbbell overhead and then lower it behind your head while keeping your elbows fixed, extending your arms in a repetitive motion.",Normal,60,8,"[""상완 삼두근"", ""삼각근"", ""대흉근""]","[""Triceps"", ""Shoulders"", ""Chest""]",4,"[""팔""]",2,10,12,15,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1014,덤벨 트라이셉스 익스텐션(앉은 버전),덤벨 트라이셉스 익스텐션은 앉은 자세에서 덤벨을 머리 뒤로 내려 삼두근을 집중적으로 자극하는 운동입니다. 이 운동은 팔의 뒤쪽 부분인 삼두근의 힘과 부피를 증가시키는 데 효과적입니다.,"The seated dumbbell triceps extension is an exercise that involves lowering a dumbbell behind the head to intensely target the triceps. This exercise is effective for increasing the strength and mass of the triceps, located at the back of the arm.",Normal,60,8,"[""삼두근"", ""삼각근"", ""대흉근""]","[""Triceps"", ""Shoulders"", ""Chest""]",4,"[""팔""]",2,10,12,15,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1015,덤벨 해머 컬,덤벨 해머 컬은 팔뚝의 이두근과 전완근을 강화하는 운동입니다. 덤벨을 수직으로 잡고 팔을 구부려 덤벨을 어깨 방향으로 당기면서 수행합니다.,Dumbbell hammer curls are exercises that strengthen the biceps and forearms. Hold the dumbbell vertically and perform by bending the arm and pulling the dumbbell towards the shoulder.,Normal,60,8,"[""이두근"", ""전완근"", ""삼두근""]","[""Biceps"", ""Forearms"", ""Triceps""]",4,"[""팔""]",2,10,12,15,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1016,라잉 트라이셉스 익스텐션,라잉 트라이셉스 익스텐션은 누워서 덤벨이나 바벨을 이용하여 팔을 머리 위로 들어올리는 운동입니다. 이 운동은 주로 상완 삼두근의 힘과 부피를 증가시키는 데 효과적입니다.,"The Lying Triceps Extension is an exercise performed lying down, lifting a dumbbell or barbell overhead. It primarily targets the triceps for increased strength and mass.",Normal,60,8,"[""상완 삼두근"", ""삼각근"", ""대흉근""]","[""Triceps"", ""Shoulders"", ""Chest""]",3.5,"[""팔""]",2,10,12,15,0.21,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1017,레니게이드 로우,"레니게이드 로우는 플랭크 자세에서 덤벨을 들어 올리는 동작을 반복하는 운동입니다. 이 운동은 복부와 등 근육의 안정성을 향상시키며, 상체의 힘을 증가시킵니다.",The Renegade Row involves alternating dumbbell rows from a plank position. This exercise enhances core and back stability while increasing upper body strength.,Hard,30,8,"[""광배근"", ""복직근"", ""삼각근""]","[""Lats"", ""Abs"", ""Shoulders""]",6,"[""등"", ""코어""]",2,10,12,15,0.37,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1018,벤트 오버 덤벨 로우,"벤트 오버 덤벨 로우는 상체를 앞으로 숙인 자세에서 덤벨을 들어 올리는 운동입니다. 이 운동은 등 근육을 강화하는 데 효과적이며, 척추기립근과 광배근을 주로 사용합니다.","The bent-over dumbbell row involves lifting dumbbells while leaning forward. This exercise effectively strengthens the back muscles, primarily targeting the erector spinae and latissimus dorsi.",Normal,60,12,"[""광배근"", ""척추기립근"", ""승모근""]","[""Lats"", ""Lower Back"", ""Traps""]",6,"[""등""]",2,15,20,30,0.37,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1019,벤트 오버 덤벨 로우(앉은버전),벤트 오버 덤벨 로우(앉은버전)는 등 근육을 강화하는 운동입니다. 벤치에 앉아 상체를 앞으로 기울이고 덤벨을 양손에 들고 팔을 굽혔다 펴면서 덤벨을 몸 쪽으로 당깁니다. 이 동작은 등의 광배근과 척추기립근을 집중적으로 자극합니다.,"The seated bent-over dumbbell row targets the back muscles. Sitting on a bench, lean forward and hold dumbbells in each hand. Bend and extend your arms to pull the dumbbells towards your body, focusing on the latissimus dorsi and erector spinae muscles.",Normal,30,8,"[""광배근"", ""척추기립근"", ""삼두근""]","[""Lats"", ""Lower Back"", ""Triceps""]",6,"[""등""]",2,10,12,15,0.37,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
1020,아놀드 프레스,"아놀드 프레스는 덤벨을 사용하여 어깨의 전방, 측면, 후방 삼각근을 종합적으로 발달시키는 운동입니다. 이 운동은 덤벨을 가슴 높이에서 시작하여 회전시키면서 위로 들어올리는 동작을 포함합니다.","The Arnold Press is an exercise that uses dumbbells to develop the anterior, lateral, and posterior deltoids comprehensively. It involves starting with the dumbbells at chest height and rotating them as you press upwards.",Normal,60,8,"[""전방 삼각근"", ""삼각근"", ""후방 삼각근""]","[""Front Delts"", ""Shoulders"", ""Rear Delts""]",4,"[""어깨""]",2,10,12,15,0.25,,"[1,2]",,1,1,0,상체,,https://www.youtube.com/watch?v=CTACbUBPRDI,
